label,Slice,SumSize
1,"[2427867, 657558, 1039814, 2, 1207115, 229814, 102988, 0, 0, 0, 108343, 0, 0, 0, 49799, 0, 0, 0, 41674, 0, 0, 0, 91848, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.23294773 0.47041524 0.49244708 0.52890482 0.6792166
 0.67921681 0.72486363 0.82313722 0.92149966 0.92786122 0.93878036
 0.9414129  0.94404545 0.94667799 0.94931054 0.95194308 0.95457563
 0.95619729 0.95740587 0.95861444 0.95982301 0.96103159 0.96224016
 0.96344873 0.96345767 0.96345767 0.96345767 0.96345767 0.96575737
 0.9683856  0.9707675  0.97299918 0.97523086 0.97746254 0.97969422
 0.98192589 0.98415757 0.98631737 0.98859053 0.99086369 0.99313685
 0.99541001 0.99768317 0.99995633 0.99999751 0.99999795 0.99999839
 0.99999882 0.99999926 0.99999969 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[1906620, 673440, 1014709, 2, 1121488, 338837, 0, 0, 0, 89493, 0, 0, 0, 49799, 0, 0, 0, 90126, 0, 0, 0, 80843, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.25031949 0.46847673 0.50044315 0.52916467 0.68008108
 0.68008127 0.69002568 0.81500407 0.92761481 0.93576654 0.93799219
 0.94021785 0.9424435  0.94466915 0.9468948  0.94912046 0.95050101
 0.95170922 0.95291743 0.95412564 0.95533385 0.95654206 0.95764642
 0.95764642 0.95764642 0.95764642 0.95764642 0.95764642 0.96520788
 0.97275379 0.97471446 0.97667513 0.9786358  0.98059647 0.98255714
 0.98451781 0.98661012 0.98887286 0.99113561 0.99339835 0.99566109
 0.99792383 0.99999714 0.99999757 0.999998   0.99999844 0.99999887
 0.9999993  0.99999973 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2335241, 689639, 932017, 899662, 600229, 102988, 0, 0, 0, 76828, 18, 0, 0, 47098, 0, 0, 0, 90126, 0, 0, 0, 93635, 0, 0, 0, 93885, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.25065338 0.46013949 0.48241988 0.55392702 0.67058481
 0.67307448 0.82464811 0.88705162 0.91740417 0.9342715  0.93617692
 0.93808233 0.93998775 0.94189317 0.94379858 0.945704   0.94684067
 0.94684067 0.94684067 0.94684067 0.9470404  0.95036929 0.95369819
 0.95605216 0.95828863 0.9605251  0.96276157 0.96499804 0.96723451
 0.96932568 0.97164807 0.97397046 0.97629285 0.97861523 0.98093762
 0.98326001 0.98548976 0.9878049  0.99012004 0.99243518 0.99475032
 0.99706546 0.9993806  0.99999705 0.99999705 0.99999705 0.99999705
 0.99999717 0.99999856 0.99999995 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2400410, 276292, 1095397, 45, 1233715, 229228, 102988, 0, 0, 89475, 18, 0, 0, 108991, 18, 0, 0, 90108, 18, 0, 0, 91830, 18, 0, 0, 93867, 18, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.22778022 0.44619616 0.47743127 0.51168799 0.66407954
 0.66408518 0.67540528 0.80475553 0.90699096 0.92112649 0.92558225
 0.92778899 0.92999573 0.93220247 0.93440921 0.93661594 0.93882991
 0.94148479 0.94413966 0.94679453 0.9494494  0.95210427 0.95475914
 0.9555585  0.9555585  0.9555585  0.9555585  0.9555585  0.96208707
 0.97007601 0.97225951 0.97449411 0.97672871 0.97896331 0.98119791
 0.98343251 0.98558163 0.98786753 0.99015342 0.99243932 0.99472521
 0.99701111 0.999297   0.99999738 0.99999781 0.99999824 0.99999867
 0.9999991  0.99999953 0.99999996 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2801795, 168898, 399335, 822950, 1148659, 458485, 0, 0, 0, 89493, 0, 0, 0, 49799, 0, 0, 0, 41656, 18, 0, 0, 80843, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.23797778 0.46281581 0.47032944 0.50673596 0.60579937
 0.68621821 0.70901778 0.87686722 0.93116785 0.94313592 0.94500771
 0.94723163 0.94945554 0.95167945 0.95390336 0.95612728 0.95788727
 0.95908998 0.9602927  0.96149542 0.96269814 0.96390086 0.96510358
 0.96540312 0.96540312 0.96540312 0.96540312 0.96540312 0.96706562
 0.97206425 0.97396455 0.97593968 0.97791482 0.97988995 0.98186509
 0.98384022 0.98581519 0.98807961 0.99034403 0.99260846 0.99487288
 0.9971373  0.99940172 0.99999743 0.99999786 0.99999829 0.99999872
 0.99999915 0.99999959 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2006656, 804563, 536091, 713806, 587600, 916320, 88680, 0, 0, 0, 108343, 0, 0, 0, 47098, 0, 0, 0, 90126, 0, 0, 0, 80843, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.20907936 0.44255309 0.46034266 0.48553452 0.5692496
 0.6802577  0.6802579  0.69303778 0.85717246 0.91930721 0.93082676
 0.93553436 0.93813636 0.94073836 0.94334037 0.94594237 0.94854437
 0.95075438 0.95188155 0.95300873 0.95413591 0.95526308 0.95639026
 0.95751744 0.95800873 0.95800873 0.95800873 0.95800873 0.95809879
 0.96485302 0.97160725 0.97383454 0.97578931 0.97774408 0.97969885
 0.98165362 0.9836084  0.98553267 0.98778001 0.99002735 0.99227468
 0.99452202 0.99676936 0.9990167  0.99999736 0.99999778 0.99999821
 0.99999863 0.99999905 0.99999948 0.9999999  1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2273702, 557959, 740997, 340665, 1065032, 530429, 0, 0, 0, 108343, 0, 0, 0, 32983, 0, 0, 0, 90126, 0, 0, 0, 91848, 0, 0, 0, 93885, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.22311056 0.45002904 0.46431445 0.49150664 0.61405652
 0.67228769 0.68863702 0.83705246 0.91578631 0.93269865 0.93534641
 0.93799416 0.94064192 0.94328968 0.94593743 0.94858519 0.95042491
 0.95123148 0.95203805 0.95284462 0.95365118 0.95445775 0.95526432
 0.95545005 0.95545005 0.95545005 0.95545005 0.95545005 0.96172728
 0.97009744 0.97233918 0.97458093 0.97682268 0.97906442 0.98130617
 0.98354792 0.98570575 0.98799434 0.99028293 0.99257153 0.99486012
 0.99714871 0.9994373  0.9999974  0.99999783 0.99999827 0.9999987
 0.99999913 0.99999956 0.99999999 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[1702558, 588870, 1234502, 111, 1194619, 74028, 98469, 0, 0, 0, 89493, 0, 0, 0, 109009, 0, 0, 0, 90126, 0, 0, 0, 91848, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.21305868 0.4348563  0.45946393 0.50460365 0.67049319
 0.6705104  0.69918769 0.81227575 0.90928751 0.92483316 0.92689586
 0.92903614 0.93117643 0.93331671 0.93545699 0.93759728 0.93978934
 0.94239187 0.9449944  0.94759692 0.95019945 0.95280198 0.95540451
 0.95631391 0.95631391 0.95631391 0.95631391 0.95663794 0.96358145
 0.97052497 0.9724434  0.97467713 0.97691087 0.9791446  0.98137833
 0.98361206 0.9857554  0.98800187 0.99024835 0.99249482 0.99474129
 0.99698777 0.99923424 0.99999741 0.99999784 0.99999827 0.99999869
 0.99999912 0.99999955 0.99999998 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2456524, 619734, 1181391, 642520, 865278, 0, 98469, 0, 0, 0, 108343, 0, 0, 0, 47098, 0, 0, 0, 90126, 0, 0, 0, 93635, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.28594962 0.48238586 0.51413268 0.60966009 0.70102635
 0.70102653 0.82814607 0.92207368 0.92275602 0.93516215 0.93853184
 0.94093546 0.94333909 0.94574271 0.94814634 0.95054996 0.95239137
 0.95239137 0.95239137 0.95239137 0.95239137 0.95512984 0.95802769
 0.96016738 0.96218665 0.96420593 0.9662252  0.96824448 0.97026375
 0.97228303 0.97426521 0.97634091 0.97841661 0.98049231 0.982568
 0.9846437  0.98662869 0.9887047  0.99078071 0.99285671 0.99493272
 0.99700873 0.99908474 0.99999736 0.99999736 0.99999736 0.99999736
 0.99999736 0.99999857 0.99999982 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2283253, 614928, 1024869, 182035, 1072801, 0, 104293, 0, 0, 0, 76846, 0, 0, 0, 47098, 0, 0, 0, 41674, 0, 0, 0, 91848, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.22482102 0.42978998 0.45539906 0.48210244 0.6967757
 0.696776   0.83634015 0.92963317 0.92963317 0.94321507 0.94711604
 0.94891231 0.95070858 0.95250485 0.95430113 0.9560974  0.95760605
 0.95760605 0.95760605 0.95760605 0.95760605 0.96039818 0.96337381
 0.96531008 0.96628181 0.96725354 0.96822527 0.969197   0.97016872
 0.97114045 0.97297192 0.97511462 0.97725732 0.97940002 0.98154272
 0.98368542 0.98573223 0.9879208  0.99010938 0.99229795 0.99448653
 0.9966751  0.99886368 0.99999722 0.99999722 0.99999722 0.99999722
 0.99999722 0.99999844 0.99999972 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2312269, 625471, 947795, 692042, 808645, 98469, 0, 0, 0, 76846, 0, 0, 0, 49799, 0, 0, 0, 41674, 0, 0, 0, 91848, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.21475795 0.43373486 0.4693211  0.55620038 0.69887887
 0.69887908 0.83914439 0.9304896  0.93643856 0.94671249 0.94849779
 0.95028309 0.95206839 0.9538537  0.955639   0.95741564 0.95741814
 0.95741814 0.95741814 0.95741814 0.95762621 0.96208475 0.9653366
 0.9663041  0.9672716  0.9682391  0.9692066  0.9701741  0.9711416
 0.9727843  0.97491231 0.97704032 0.97916833 0.98129634 0.98342436
 0.98555237 0.98753718 0.98973617 0.99193517 0.99413416 0.99633315
 0.99853214 0.99999724 0.99999724 0.99999724 0.99999724 0.99999724
 0.99999737 0.99999926 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2668432, 324567, 974869, 45, 1428085, 88680, 0, 0, 0, 76846, 0, 0, 0, 47098, 0, 0, 0, 41674, 0, 0, 0, 93885, 0, 0, 0, 93039, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.22820989 0.44838701 0.47546533 0.50558306 0.68202132
 0.68202404 0.69125613 0.88379795 0.9276827  0.94265614 0.94457953
 0.94650291 0.9484263  0.95034969 0.95227307 0.95419646 0.95554286
 0.95670963 0.95787639 0.95904316 0.96020992 0.96137668 0.96252865
 0.96253084 0.96253084 0.96253084 0.96253084 0.96253084 0.96643533
 0.96989301 0.97223998 0.97458695 0.97693392 0.97928089 0.98162786
 0.98397483 0.98619266 0.98849738 0.9908021  0.99310682 0.99541155
 0.99771627 0.99999493 0.99999747 0.99999791 0.99999835 0.99999878
 0.99999922 0.99999966 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2225006, 490152, 465680, 793899, 204136, 1047862, 102988, 0, 0, 0, 76846, 0, 0, 0, 49799, 0, 0, 0, 90126, 0, 0, 0, 91848, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.28611355 0.44158289 0.45632407 0.46074268 0.53870386
 0.6749207  0.67492325 0.67717733 0.80399239 0.91801489 0.92656764
 0.93580881 0.93769528 0.93958176 0.94146824 0.94335472 0.9452412
 0.94712768 0.94828574 0.94950655 0.95072736 0.95194817 0.95316898
 0.95438979 0.95525745 0.95525745 0.95525745 0.95525745 0.95525745
 0.95525855 0.95525984 0.97095015 0.97323907 0.97552799 0.97781692
 0.98010584 0.98239476 0.98468369 0.98688397 0.98918535 0.99148673
 0.99378811 0.99608949 0.99839087 0.99999719 0.99999763 0.99999807
 0.99999851 0.99999894 0.99999938 0.99999982 1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[1925570, 490109, 273533, 417481, 66, 1220106, 102988, 0, 0, 0, 76846, 0, 0, 0, 109009, 0, 0, 0, 41674, 0, 0, 0, 91848, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.24674637 0.45239091 0.46767867 0.47180049 0.52456633
 0.59043127 0.66401027 0.66401224 0.75014098 0.91392129 0.92151113
 0.93217207 0.93411098 0.93604989 0.9379888  0.93992771 0.94186662
 0.94380553 0.94636108 0.94910477 0.95184846 0.95459214 0.95733583
 0.96007952 0.96208084 0.96208084 0.96208084 0.96208084 0.96208084
 0.96460256 0.96780813 0.9701388  0.97248293 0.97482706 0.97717119
 0.97951531 0.98185944 0.98420357 0.9864348  0.98880253 0.99117026
 0.99353799 0.99590572 0.99827345 0.9999971  0.99999755 0.999998
 0.99999845 0.9999989  0.99999936 0.99999981 1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2123838, 573109, 914679, 43, 1249396, 184691, 104293, 0, 0, 0, 76846, 0, 0, 0, 109009, 0, 0, 0, 90126, 0, 0, 0, 91848, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.29693655 0.45241624 0.46941261 0.53932524 0.66145881
 0.66146322 0.6637375  0.81750553 0.90720109 0.9156908  0.92540388
 0.92730753 0.92921119 0.93111484 0.93301849 0.93492214 0.93682579
 0.93915951 0.94189454 0.94462958 0.94736462 0.95009965 0.95283469
 0.9547704  0.9547704  0.9547704  0.9547704  0.9547704  0.96023223
 0.96704533 0.97087761 0.9731467  0.97541578 0.97768487 0.97995396
 0.98222304 0.98449213 0.98669553 0.98902724 0.99135896 0.99369068
 0.9960224  0.99835412 0.99999716 0.9999976  0.99999805 0.99999849
 0.99999893 0.99999937 0.99999981 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
